ADP,MPC-50,MPC-100,MPC-150
0.308773,29.582011,55.450713,80.634947
0.000000,81.886142,1000.000000
0.000000,82.309048,1000.000000
0.000000,103.722539,1000.000000
0.000000,88.677573,1000.000000
0.000000,81.695356,1000.000000
0.000000,94.718458,1000.000000
0.000000,86.909390,1000.000000
0.000000,83.986344,1000.000000
0.000000,83.426082,1000.000000
0.000000,83.254384,1000.000000
0.000000,55.352737,1000.000000
0.000000,55.767964,1000.000000
0.000000,41.443424,1000.000000
0.000000,40.963741,1000.000000
0.000000,41.813293,1000.000000
0.000000,42.436714,1000.000000
0.000000,41.320582,1000.000000
0.000000,41.928273,1000.000000
0.000000,41.918193,1000.000000
0.000000,40.823199,1000.000000
0.000000,41.736207,1000.000000
0.000000,63.440991,1000.000000
0.000000,97.656631,1000.000000
0.000000,113.569206,1000.000000
0.000000,113.103376,1000.000000
0.000000,56.922571,1000.000000
0.000000,60.284142,1000.000000
0.000000,58.581259,1000.000000
0.000000,56.305827,1000.000000
